@relation 'dataset_tajo_m2-weka.filters.unsupervised.attribute.MathExpression-Elog(A + 1) / log(10)-R22'

@attribute LOC numeric
@attribute NSMELLS numeric
@attribute LOC_ADDED numeric
@attribute MAX_LOC_ADDED numeric
@attribute CHURN numeric
@attribute AVG_CHURN numeric
@attribute NR numeric
@attribute NFIX numeric
@attribute FIX_RATE numeric
@attribute NAUTH numeric
@attribute AVG_CHANGE_SET numeric
@attribute MAX_CHANGE_SET numeric
@attribute AVG_ND numeric
@attribute AGE_LAST_CHANGE numeric
@attribute MIN_EXP numeric
@attribute NUM_METHODS numeric
@attribute DIT numeric
@attribute RFC numeric
@attribute FAN_IN numeric
@attribute FAN_OUT numeric
@attribute CC numeric
@attribute BUGGY {no,yes}

@data
1.724276,0.30103,2.11059,1.716003,2.255273,1.16938,1.146128,0.60206,0.089905,0.60206,2.426137,2.951823,1.759366,0.845098,2.123852,0.477121,0.30103,1.342423,0.60206,1.146128,1.041393,no
1.414973,0,1.69897,1.69897,1.69897,1.69897,0.30103,0,0,0.30103,2.10721,2.10721,1.544068,2.424882,2.531479,0.60206,0.30103,0.954243,0.69897,0.69897,0.778151,no
1.20412,0,1.80618,1.447158,1.934498,1.06558,0.954243,0,0,0.60206,2.598659,2.951823,1.909823,2.11059,2.123852,0.477121,0.30103,0.60206,0.477121,0.845098,0.477121,no
1.778151,0.30103,2.404834,2.269513,2.621176,1.848189,0.845098,0,0,0.60206,2.611543,2.951823,1.951823,1.934498,1.886491,1.041393,0.30103,1.113943,1.146128,0.477121,1.176091,no
1.799341,0.30103,2.44248,1.90309,2.650308,1.347135,1.342423,0.90309,0.123852,0.69897,2.227527,2.951823,1.595827,1.934498,1.886491,1,0.30103,1.079181,0.30103,0.778151,1.146128,no
1.792392,0.30103,2.390935,2.167317,2.600973,1.570309,1.079181,0.30103,0.037426,0.60206,2.483002,2.951823,1.817764,2.394452,2.123852,1.079181,0.30103,1.176091,0.60206,0.60206,1.20412,no
1.770852,0.30103,2.380211,2.252853,2.592177,1.819544,0.845098,0,0,0.477121,2.617,2.951823,1.943643,2.394452,2.518514,1.041393,0.30103,1.176091,0.60206,0.60206,1.176091,no
1.20412,0.30103,1.716003,1.278754,1.80618,0.863323,1.041393,0.69897,0.146128,0.60206,2.268578,2.850646,1.690196,1.322219,1.886491,0.30103,0.30103,0,0,0,0.30103,no
1,0,1.544068,1.278754,1.60206,0.817565,0.90309,0.30103,0.056905,0.477121,2.675127,2.951823,1.982904,2.481443,2.518514,0,0.30103,0,0,0,0,no
0.954243,0.30103,1.544068,1.278754,1.60206,0.817565,0.90309,0.30103,0.056905,0.477121,2.675127,2.951823,1.982904,2.481443,2.518514,0,0.30103,0,0,0,0,no
1.838849,0.845098,2.053078,1.982271,2.079181,1.487845,0.69897,0.30103,0.09691,0.60206,2.523746,2.850646,1.845098,2.365488,1.886491,1.041393,0.30103,0.90309,0.477121,0.477121,1.322219,no
3.095169,1.78533,3.34811,3.211654,3.358886,2.131458,1.255273,0.69897,0.093422,0.69897,2.30129,2.951823,1.654946,1.477121,1.792392,1.995635,0.30103,1.954243,1.113943,1.079181,2.510545,no
2.209515,1.556303,2.549003,2.549003,2.549003,2.549003,0.30103,0,0,0.30103,1.556303,1.556303,1.176091,1.934498,2.531479,0.845098,0.30103,1.361728,0.30103,0.60206,1.518514,no
1.531479,0.30103,1.908485,1.544068,1.977724,1.017033,1.041393,0.69897,0.146128,0.477121,2.450557,2.951823,1.812913,1.623249,2.518514,0.60206,0.30103,0.954243,0.90309,0.69897,0.778151,no
2.0086,0.954243,2.326336,1.80618,2.462398,1.231979,1.278754,0.69897,0.08636,0.69897,2.436163,3.088136,1.728841,1.113943,1.176091,1.113943,0.30103,1.431364,0.954243,0.845098,1.278754,no
1.477121,0.60206,1.819544,1.672098,1.826075,1.361728,0.60206,0,0,0.477121,2.86845,2.951823,2.170262,2.481443,2.518514,0.30103,0.30103,1.146128,0,0,0.845098,no
1.732394,0.69897,1.982271,1.60206,2.089905,1.210853,0.954243,0,0,0.60206,2.489958,2.951823,1.838093,1.748188,1.886491,0.90309,0.30103,1.176091,0.778151,0.30103,1.176091,no
1.69897,0.30103,1.959041,1.643453,2,1.079181,1,0.30103,0.045323,0.60206,2.572221,2.951823,1.885248,1.934498,1.886491,1.041393,0.30103,1.113943,1,0.60206,1.113943,no
1.20412,0.477121,1.623249,1.431364,1.662758,1.371068,0.477121,0,0,0.30103,2.08636,2.361728,1.591065,1.623249,2.531479,0.60206,0.30103,0,0.477121,0.477121,0.60206,no
1.255273,0.30103,1.30103,1.30103,1.361728,1.361728,0.30103,0,0,0.30103,2.361728,2.361728,1.857332,1.623249,2.531479,0.60206,0.30103,0.778151,1,0.69897,0.60206,no
1.146128,0.60206,1.662758,1.278754,1.716003,0.824126,1,0.477121,0.08636,0.477121,2.575834,2.951823,1.894538,2.481443,2.518514,0.30103,0.30103,0.30103,0,0.30103,0.30103,no
2.037426,0.90309,2.227887,1.838849,2.227887,1.539076,0.778151,0.477121,0.146128,0.30103,1.772322,2.361728,1.372912,1,2.531479,1.113943,0.30103,1.380211,0.69897,0.60206,1.30103,no
1.380211,0.30103,2.193125,1.908485,2.418301,1.526727,0.954243,0,0,0.60206,2.491894,2.951823,1.84042,1.934498,1.886491,0.60206,0.30103,0.477121,0.30103,0.69897,0.60206,no
1.579784,0.30103,1.857332,1.812913,1.886491,1.420451,0.60206,0.30103,0.123852,0.477121,1.135769,1.50515,0.90309,0.845098,1.778151,1,0.30103,1.146128,0.30103,0.60206,1,no
2.1959,1.322219,2.485721,1.672098,2.557507,1.171726,1.431364,0.845098,0.089905,0.69897,2.229375,2.951823,1.636989,0,1.886491,1.414973,0.30103,1.518514,1.732394,0.90309,1.633468,no
1.991226,1.113943,2.25042,2.25042,2.25042,2.25042,0.30103,0,0,0.30103,1.146128,1.146128,1.041393,1,2.531479,1.322219,0.30103,1.477121,0.477121,0.69897,1.380211,no
1.924279,0.69897,2.155336,1.968483,2.217484,1.240549,1.041393,0.477121,0.079181,0.477121,2.577262,3.088136,1.881955,1.113943,2.518514,1.113943,0.30103,1.322219,0.69897,0.845098,1.30103,no
1.361728,0.30103,1.690196,1.462398,1.70757,1.041393,0.778151,0.30103,0.079181,0.477121,2.840232,3.088136,2.079904,1.113943,2.518514,0.477121,0.30103,1.041393,0.30103,0.60206,0.60206,no
0.954243,0,1.50515,1.278754,1.531479,0.812913,0.845098,0.30103,0.068186,0.60206,2.769134,3.088136,2.014226,1.113943,1.886491,0.30103,0.60206,0.30103,0,0.477121,0.30103,no
2.1959,0.60206,2.49693,2.184691,2.630428,1.392169,1.278754,0.69897,0.08636,0.778151,2.384407,3.088136,1.712313,1.113943,1.778151,0.778151,0.477121,1.113943,0.477121,1,0.90309,no
1.799341,0.477121,2.33646,1.556303,2.532754,1.235276,1.342423,0.60206,0.056905,0.60206,2.402055,3.088136,1.700617,1.113943,2.123852,0.954243,0.60206,1.041393,0.90309,1.278754,1.20412,no
2.40654,1.079181,2.798651,2.437751,2.928396,1.759441,1.20412,0.69897,0.103804,0.477121,2.510987,3.088136,1.791901,0,2.518514,1.278754,0.477121,1.462398,0.30103,1.176091,1.778151,no
2.426511,0.778151,2.662758,2.448706,2.764923,1.730944,1.079181,0.778151,0.161368,0.30103,2.13149,3.088136,1.361728,0,2.531479,1.544068,0.30103,1.69897,0.69897,1.431364,1.845098,no
2.283301,0.778151,2.477121,2.378398,2.552668,1.780533,0.845098,0.477121,0.123852,0.30103,2.366423,3.088136,1.525045,0,2.531479,1.20412,0.477121,1.041393,0.60206,1.255273,1.380211,no
2.374748,1.30103,2.863323,2.167317,3.065953,1.467904,1.623249,0.954243,0.079181,0.60206,2.176439,3.088136,1.509068,0,2.123852,1.278754,0.477121,1.491362,1.146128,1.342423,2.041393,no
2.257679,0.954243,2.591065,2.264818,2.7348,1.448706,1.322219,0.778151,0.09691,0.477121,2.427486,3.088136,1.725503,0,2.518514,1.176091,0.60206,1.361728,0.69897,1.230449,1.431364,no
1.662758,0.69897,2.214844,2.079181,2.403121,1.37858,1.079181,0.845098,0.190332,0.30103,2.15005,3.088136,1.388279,0,2.531479,0.90309,0.60206,0.90309,0.60206,1.380211,1,no
1.819544,0.477121,2.371068,1.832509,2.568202,1.137354,1.477121,0.845098,0.082785,0.60206,2.294841,3.088136,1.613102,1.113943,2.123852,1.113943,0.477121,0.954243,1.176091,1.041393,1.20412,no
1.591065,0.477121,2.4133,1.880814,2.64836,1.147985,1.544068,0.954243,0.093422,0.60206,2.223704,3.088136,1.550962,0,2.123852,1.041393,0.30103,0.477121,1.716003,1.146128,1.041393,no
1.079181,0.30103,1.662758,1.623249,1.770852,1.028164,0.845098,0.30103,0.068186,0.477121,2.791571,3.088136,2.047275,1.113943,2.518514,0.477121,0.30103,0,0.30103,0.778151,0.477121,no
2.451786,1.041393,2.845718,2.416641,3.007748,1.5027,1.531479,1,0.103804,0.60206,2.267946,3.088136,1.611192,0,1.792392,1.20412,0.60206,1.518514,0.60206,1.39794,1.633468,no
1.892095,0.60206,2.482874,1.778151,2.692847,1.144574,1.591065,1.113943,0.120574,0.69897,2.210853,3.088136,1.554368,1.113943,1.041393,1.20412,0.477121,1.079181,1.041393,1.146128,1.30103,no
2.029384,0.60206,2.392697,2.068186,2.542825,1.244772,1.342423,0.778151,0.093422,0.60206,2.402227,3.088136,1.705949,1,1.886491,1.176091,0.477121,1.230449,0.90309,1.230449,1.39794,no
1.716003,0.477121,2.494155,1.845098,2.733999,1.338656,1.431364,0.69897,0.060698,0.60206,2.313551,3.088136,1.620864,1.113943,2.123852,0.778151,0.60206,1.079181,0.778151,1.230449,1,no
1.732394,0.477121,2.178977,2.056905,2.332438,1.394101,1,0.60206,0.123852,0.30103,2.28979,3.088136,1.535674,1.113943,2.531479,0.90309,0.60206,1,0.69897,1.278754,1.041393,no
1.724276,0.778151,2.267172,1.908485,2.454845,1.273001,1.230449,0.60206,0.075547,0.60206,2.499948,3.088136,1.780893,0,1.886491,0.954243,0.60206,0.90309,0.69897,1.230449,1.041393,no
1.414973,0,1.755875,1.69897,1.799341,1.217484,0.69897,0,0,0.30103,2.529238,3.088136,1.718086,1.113943,2.531479,0.69897,0.69897,0.778151,0.778151,0.778151,0.845098,no
1.50515,0,2.292256,1.90309,2.525045,1.227887,1.342423,0.90309,0.123852,0.477121,2.404423,3.088136,1.69897,0,2.518514,0.778151,0.60206,0.845098,0.69897,1.20412,0.845098,no
1.662758,0.477121,2.117271,1.681241,2.274158,1.079181,1.255273,0.69897,0.093422,0.477121,2.472244,3.088136,1.757244,0,2.518514,0.90309,0.60206,0.69897,0.60206,1.113943,1.079181,no
1.70757,0,2.049218,1.959041,2.149219,1.462398,0.778151,0.30103,0.079181,0.30103,2.457276,3.088136,1.625312,1.113943,2.531479,0.845098,0.60206,1.041393,0.69897,1.230449,0.954243,no
1.491362,0,1.740363,1.732394,1.748188,1.286232,0.60206,0,0,0.30103,2.625312,3.088136,1.745621,1.113943,2.531479,0.60206,0.69897,0.69897,0.60206,0.69897,0.845098,no
1.763428,0.778151,2.093422,1.954243,2.198657,1.43409,0.845098,0.30103,0.068186,0.30103,2.392398,3.088136,1.575996,0,2.531479,1.041393,0.477121,0.954243,0.778151,1.113943,1.113943,no
1.763428,0.30103,2.139879,2.060698,2.276462,1.509606,0.845098,0.477121,0.123852,0.477121,2.381422,3.088136,1.548144,0,1.886491,1,0.60206,0.90309,0.69897,1,1.113943,no
1.30103,0,1.643453,1.643453,1.643453,1.352183,0.477121,0,0,0.30103,2.796921,3.088136,1.897627,1.113943,2.531479,0.60206,0.69897,0.69897,0.60206,0.60206,0.60206,no
2.053078,1.176091,2.240549,2.240549,2.240549,2.240549,0.30103,0,0,0.30103,1.799341,1.799341,1.230449,0,2.531479,1.146128,0.30103,1.462398,0.60206,1.230449,1.477121,no
1.812913,0.30103,1.986772,1.986772,1.986772,1.986772,0.30103,0,0,0.30103,1.799341,1.799341,1.230449,0,2.531479,1.113943,0.477121,0.845098,1,1,1.146128,no
1.477121,0,2.037426,1.556303,2.201397,1.089552,1.176091,0.477121,0.056905,0.477121,2.556737,3.088136,1.834357,1.113943,2.518514,1,0.477121,0.477121,1.30103,1.176091,1,no
1.838849,0.30103,2.212188,1.80618,2.357935,1.299289,1.113943,0.30103,0.033424,0.477121,2.592177,3.088136,1.856306,1.113943,2.518514,0.954243,0.60206,1.079181,0.30103,1.278754,0.954243,no
1.380211,0.477121,2.133539,1.819544,2.352183,1.369216,1.041393,0,0,0.477121,2.662286,3.088136,1.925828,1.113943,2.518514,0.477121,0.69897,0.477121,0,0.954243,0.477121,no
1.39794,0.30103,2.167317,1.812913,2.390935,1.366796,1.079181,0,0,0.477121,2.62155,3.088136,1.886998,1.113943,2.518514,0.477121,0.69897,0.477121,0,0.954243,0.477121,no
1.832509,0,2.222716,1.792392,2.374748,1.31534,1.113943,0.30103,0.033424,0.477121,2.592177,3.088136,1.856306,1.113943,2.518514,0.90309,0.60206,1.079181,0.30103,1.30103,0.90309,no
1.380211,0.30103,1.653213,1.653213,1.653213,1.361728,0.477121,0,0,0.30103,2.793092,3.088136,1.897627,1.113943,2.531479,0.477121,0.60206,0.477121,0,0.778151,0.69897,no
1.380211,0,1.643453,1.643453,1.643453,1.352183,0.477121,0,0,0.30103,2.793092,3.088136,1.897627,1.113943,2.531479,0.30103,0.69897,0,0,0.69897,0.30103,no
1.380211,0,1.653213,1.653213,1.653213,1.361728,0.477121,0,0,0.30103,2.793092,3.088136,1.897627,1.113943,2.531479,0.30103,0.69897,0,0,0.69897,0.30103,no
1.380211,0,1.653213,1.653213,1.653213,1.361728,0.477121,0,0,0.30103,2.793092,3.088136,1.897627,1.113943,2.531479,0.30103,0.69897,0,0,0.69897,0.30103,no
1.748188,0,2.120574,1.748188,2.252853,1.199481,1.113943,0.477121,0.068186,0.477121,2.604766,3.088136,1.865814,1.113943,2.518514,0.954243,0.60206,0.69897,0.477121,1.230449,0.954243,no
1.477121,0,1.913814,1.414973,2.033424,0.996512,1.113943,0.30103,0.033424,0.477121,2.611011,3.088136,1.874598,1.113943,2.518514,0.477121,0.69897,0.30103,0,1.079181,0.60206,no
1.778151,0.60206,1.973128,1.875061,1.986772,1.39794,0.69897,0,0,0.30103,2.549922,3.088136,1.70757,1.113943,2.531479,0.90309,0.69897,0.60206,0,1.230449,1.041393,no
1.591065,0.30103,1.934498,1.579784,2.037426,1.161368,0.954243,0,0,0.60206,2.683047,3.088136,1.933892,1.113943,2.123852,0.477121,0.60206,0.90309,0.30103,1.146128,0.60206,no
1.716003,0.30103,2.113943,1.70757,2.257679,1.171726,1.146128,0.477121,0.060698,0.477121,2.573231,3.088136,1.842235,1.113943,2.518514,0.845098,0.60206,0.778151,0,1.230449,0.845098,no
1.70757,0.30103,2.089905,1.69897,2.227887,1.176091,1.113943,0.477121,0.068186,0.477121,2.601245,3.088136,1.865282,1.113943,2.518514,0.845098,0.60206,0.778151,0,1.20412,0.845098,no
1.70757,0.30103,2.093422,1.69897,2.230449,1.178401,1.113943,0.477121,0.068186,0.477121,2.604766,3.088136,1.865814,1.113943,2.518514,0.845098,0.60206,0.778151,0,1.20412,0.845098,no
1.716003,0.30103,2.117271,1.690196,2.264818,1.178401,1.146128,0.477121,0.060698,0.477121,2.573231,3.088136,1.842235,1.113943,2.518514,0.845098,0.60206,0.778151,0,1.230449,0.845098,no
1.740363,0.30103,1.913814,1.913814,1.913814,1.618048,0.477121,0.30103,0.176091,0.30103,2.789933,3.088136,1.877947,1.113943,2.531479,0.845098,0.60206,0.778151,0,1.041393,0.954243,no
1.70757,0.30103,2.093422,1.69897,2.230449,1.178401,1.113943,0.477121,0.068186,0.477121,2.604766,3.088136,1.865814,1.113943,2.518514,0.845098,0.60206,0.778151,0,1.20412,0.845098,no
1.716003,0.30103,2.089905,1.724276,2.222716,1.206556,1.079181,0.30103,0.037426,0.477121,2.634387,3.088136,1.896636,1.113943,2.518514,0.845098,0.60206,0.778151,0,1.230449,0.845098,no
1.70757,0.30103,2.089905,1.69897,2.225309,1.173769,1.113943,0.477121,0.068186,0.477121,2.604766,3.088136,1.865814,1.113943,2.518514,0.845098,0.60206,0.778151,0,1.20412,0.845098,no
1.716003,0.30103,2.10721,1.70757,2.247973,1.195069,1.113943,0.477121,0.068186,0.477121,2.604766,3.088136,1.865814,1.113943,2.518514,0.845098,0.60206,0.778151,0,1.230449,0.845098,no
1.748188,0.30103,2.120574,1.740363,2.257679,1.20412,1.113943,0.477121,0.068186,0.477121,2.604766,3.088136,1.865814,1.113943,2.518514,0.845098,0.60206,0.778151,0,1.230449,0.954243,no
1.518514,0,1.880814,1.477121,1.973128,1.101403,0.954243,0,0,0.477121,2.747606,3.088136,1.996205,1.113943,2.518514,0.477121,0.60206,0.778151,0,1.079181,0.477121,no
1.477121,0,1.724276,1.724276,1.724276,1.431364,0.477121,0,0,0.30103,2.801404,3.088136,1.90309,1.113943,2.531479,0.477121,0.60206,0.69897,0,0.778151,0.60206,no
1.70757,0.30103,2.123852,1.69897,2.262451,1.20871,1.113943,0.477121,0.068186,0.477121,2.604766,3.088136,1.865814,1.113943,2.518514,0.845098,0.60206,0.69897,0,1.230449,0.845098,no
1.812913,0.60206,1.995635,1.995635,1.995635,1.69897,0.477121,0,0,0.30103,2.803457,3.088136,1.911158,1.113943,2.531479,0.954243,0.60206,0.778151,0,1.113943,1.079181,no
1.69897,0.30103,2.130334,1.681241,2.276462,1.159266,1.176091,0.477121,0.056905,0.477121,2.544329,3.088136,1.814314,1.113943,2.518514,0.845098,0.60206,0.69897,0,1.20412,0.845098,no
1.812913,0.60206,1.995635,1.995635,1.995635,1.69897,0.477121,0,0,0.30103,2.803457,3.088136,1.911158,1.113943,2.531479,0.954243,0.60206,0.778151,0,1.113943,1.079181,no
1.70757,0.30103,2.117271,1.70757,2.252853,1.167022,1.146128,0.30103,0.033424,0.60206,2.559811,3.088136,1.828531,1.113943,0.30103,0.845098,0.60206,0.69897,0,1.20412,0.845098,no
1.812913,0.60206,1.995635,1.995635,1.995635,1.69897,0.477121,0,0,0.30103,2.803457,3.088136,1.911158,1.113943,2.531479,0.954243,0.60206,0.778151,0,1.113943,1.079181,no
1.70757,0.30103,2.123852,1.69897,2.262451,1.20871,1.113943,0.477121,0.068186,0.477121,2.604766,3.088136,1.865814,1.113943,2.518514,0.845098,0.60206,0.69897,0,1.230449,0.845098,no
1.812913,0.60206,1.995635,1.995635,1.995635,1.69897,0.477121,0,0,0.30103,2.803457,3.088136,1.911158,1.113943,2.531479,0.954243,0.60206,0.778151,0,1.113943,1.079181,no
1.39794,0,1.819544,1.380211,1.929419,1.060698,0.954243,0,0,0.60206,2.683047,3.088136,1.933892,1.113943,2.123852,0.477121,0.60206,0.477121,0,1.041393,0.477121,no
1.643453,0,1.819544,1.819544,1.819544,1.819544,0.30103,0,0,0.30103,0.69897,0.69897,0.69897,0,2.531479,0.477121,0.60206,0.69897,0,0.90309,0.60206,no
1.643453,0,1.812913,1.812913,1.812913,1.812913,0.30103,0,0,0.30103,0.60206,0.60206,0.60206,0,2.531479,0.477121,0.60206,0.69897,0,0.90309,0.60206,no
2.184691,1.462398,2.290035,2.290035,2.290035,1.991226,0.477121,0,0,0.477121,2.79134,3.088136,1.883661,1.113943,0.30103,0.477121,0.60206,0.778151,0,1.361728,1.278754,no
2.025306,1.255273,2.149219,2.149219,2.149219,1.851258,0.477121,0,0,0.477121,2.79134,3.088136,1.883661,1.113943,0.30103,0.477121,0.60206,0.778151,0,1.20412,1.176091,no
2.324282,1.643453,2.414973,2.414973,2.414973,2.115611,0.477121,0,0,0.477121,2.79134,3.088136,1.883661,1.113943,0.30103,0.477121,0.60206,0.778151,0,1.462398,1.447158,no
2.004321,1.176091,2.152288,2.152288,2.152288,1.854306,0.477121,0,0,0.477121,2.788875,3.088136,1.875061,1.113943,1.778151,0.477121,0.60206,0.954243,0,1.255273,1.176091,no
1.724276,0,1.924279,1.826075,1.944483,1.356981,0.69897,0.30103,0.09691,0.30103,2.5302,3.088136,1.665112,1.113943,2.531479,0.60206,0.60206,0.845098,0,1,0.954243,no
1.662758,0,1.857332,1.857332,1.857332,1.857332,0.30103,0,0,0.30103,1.50515,1.50515,1.176091,0.845098,2.531479,0.477121,0.60206,0.90309,0,0.954243,0.778151,no
1.531479,0,1.778151,1.653213,1.80618,1.224015,0.69897,0.30103,0.09691,0.30103,2.5302,3.088136,1.665112,1.113943,2.531479,0.477121,0.60206,0.60206,0,0.90309,0.60206,no
1.462398,0.30103,2.017033,1.579784,2.178977,1.165541,1.079181,0.30103,0.037426,0.477121,2.625498,3.088136,1.886491,1.113943,2.518514,0.778151,0.477121,0.30103,1.447158,1.20412,0.778151,no
1.531479,0,1.748188,1.748188,1.748188,1.454845,0.477121,0.30103,0.176091,0.477121,2.797614,3.088136,1.900367,1.113943,1.778151,0.477121,0.60206,0.60206,0,0.954243,0.60206,no
1.531479,0,1.755875,1.755875,1.755875,1.462398,0.477121,0.30103,0.176091,0.477121,2.797614,3.088136,1.900367,1.113943,1.778151,0.477121,0.60206,0.60206,0,0.954243,0.60206,no
1.579784,0,1.792392,1.792392,1.792392,1.498311,0.477121,0.30103,0.176091,0.477121,2.797614,3.088136,1.900367,1.113943,1.778151,0.477121,0.60206,0.778151,0,0.90309,0.69897,no
1.568202,0,1.78533,1.78533,1.78533,1.491362,0.477121,0.30103,0.176091,0.477121,2.797614,3.088136,1.900367,1.113943,1.778151,0.477121,0.60206,0.778151,0,0.90309,0.69897,no
1.544068,0,1.799341,1.70757,1.80618,1.342423,0.60206,0,0,0.30103,2.648038,3.088136,1.748188,1.113943,2.531479,0.477121,0.60206,0.69897,0,0.90309,0.60206,no
1.544068,0,1.799341,1.70757,1.80618,1.342423,0.60206,0,0,0.30103,2.648038,3.088136,1.748188,1.113943,2.531479,0.477121,0.60206,0.69897,0,0.90309,0.60206,no
1.544068,0,1.799341,1.70757,1.80618,1.342423,0.60206,0,0,0.30103,2.648038,3.088136,1.748188,1.113943,2.531479,0.477121,0.60206,0.69897,0,0.90309,0.60206,no
1.531479,0,1.792392,1.70757,1.799341,1.335859,0.60206,0,0,0.30103,2.648038,3.088136,1.748188,1.113943,2.531479,0.477121,0.60206,0.69897,0,0.90309,0.60206,no
1.544068,0,1.799341,1.70757,1.80618,1.342423,0.60206,0,0,0.477121,2.649013,3.088136,1.748188,1.113943,1.778151,0.477121,0.60206,0.69897,0,0.90309,0.60206,no
1.531479,0,1.792392,1.70757,1.799341,1.335859,0.60206,0,0,0.477121,2.649013,3.088136,1.748188,1.113943,1.778151,0.477121,0.60206,0.69897,0,0.90309,0.60206,no
1.531479,0,1.792392,1.70757,1.799341,1.335859,0.60206,0,0,0.477121,2.649013,3.088136,1.748188,1.113943,1.778151,0.477121,0.60206,0.69897,0,0.90309,0.60206,no
1.556303,0,1.80618,1.716003,1.812913,1.348889,0.60206,0,0,0.477121,2.649013,3.088136,1.748188,1.113943,1.778151,0.477121,0.60206,0.69897,0,0.90309,0.69897,no
1.544068,0,1.799341,1.70757,1.80618,1.342423,0.60206,0,0,0.30103,2.64706,3.088136,1.748188,1.113943,2.531479,0.477121,0.60206,0.69897,0,0.90309,0.60206,no
1.556303,0,1.819544,1.70757,1.832509,1.367915,0.60206,0,0,0.30103,2.647706,3.088136,1.748188,1.113943,2.531479,0.477121,0.60206,0.69897,0,0.90309,0.60206,no
1.531479,0,1.792392,1.70757,1.799341,1.335859,0.60206,0,0,0.477121,2.649013,3.088136,1.748188,1.113943,1.778151,0.477121,0.60206,0.69897,0,0.90309,0.60206,no
1.544068,0,1.799341,1.70757,1.80618,1.342423,0.60206,0,0,0.30103,2.647383,3.088136,1.748188,1.113943,2.531479,0.477121,0.60206,0.69897,0,0.90309,0.60206,no
1.681241,0,1.90309,1.80618,1.913814,1.447158,0.60206,0,0,0.477121,2.647383,3.088136,1.748188,1.113943,1.792392,0.477121,0.60206,0.60206,0,0.90309,0.778151,no
1.544068,0,1.799341,1.70757,1.80618,1.342423,0.60206,0,0,0.30103,2.64706,3.088136,1.748188,1.113943,2.531479,0.477121,0.60206,0.69897,0,0.90309,0.60206,no
1.544068,0,1.799341,1.70757,1.80618,1.342423,0.60206,0,0,0.30103,2.647706,3.088136,1.748188,1.113943,2.531479,0.477121,0.60206,0.69897,0,0.90309,0.60206,no
1.681241,0,1.90309,1.80618,1.913814,1.447158,0.60206,0,0,0.477121,2.647383,3.088136,1.748188,1.113943,1.792392,0.477121,0.60206,0.60206,0,0.90309,0.778151,no
1.414973,0,1.755875,1.662758,1.792392,1.328991,0.60206,0,0,0.477121,2.647383,3.088136,1.75074,1.113943,1.778151,0.477121,0.60206,0.30103,0,0.778151,0.477121,no
1.716003,0,1.908485,1.724276,1.919078,1.452247,0.60206,0,0,0.477121,2.64706,3.088136,1.748188,1.113943,1.792392,0.477121,0.60206,0.69897,0,0.90309,0.69897,no
1.556303,0,1.80618,1.70757,1.812913,1.348889,0.60206,0,0,0.30103,2.647383,3.088136,1.748188,1.113943,2.531479,0.477121,0.60206,0.69897,0,0.90309,0.60206,no
1.60206,0,1.869232,1.70757,1.880814,1.295567,0.69897,0.30103,0.09691,0.30103,2.529559,3.088136,1.650793,1.113943,2.531479,0.477121,0.60206,0.778151,0,0.90309,0.69897,no
1.579784,0,1.819544,1.70757,1.826075,1.361728,0.60206,0,0,0.30103,2.64706,3.088136,1.748188,1.113943,2.531479,0.477121,0.60206,0.69897,0,0.90309,0.60206,no
1.531479,0,1.880814,1.70757,1.959041,1.371068,0.69897,0,0,0.60206,2.525693,3.088136,1.635986,1.113943,1.778151,0.477121,0.60206,0.69897,0,0.90309,0.60206,no
1.556303,0,1.80618,1.70757,1.812913,1.348889,0.60206,0,0,0.30103,2.64706,3.088136,1.748188,1.113943,2.531479,0.477121,0.60206,0.69897,0,0.90309,0.60206,no
1.531479,0,1.799341,1.716003,1.812913,1.348889,0.60206,0,0,0.477121,2.649013,3.088136,1.748188,1.113943,1.778151,0.477121,0.60206,0.69897,0,0.90309,0.60206,no
1.591065,0.30103,1.851258,1.763428,1.869232,1.403635,0.60206,0,0,0.477121,2.64706,3.088136,1.748188,1.113943,1.792392,0.477121,0.60206,0.60206,0,0.954243,0.69897,no
